submission_id,age,arraySizeCondition,comments,completed_text,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,nQuestions,names,options,prolific_session_id,prolific_study_id,question,responseTime,responses,studentsArray,text
3690,24,narrowLong,,Some of the students got most of the answers wrong,0,Graduated College,426198,1665491640853,1665491214655,female,English,6,Tina|Theresa|Tim|Lisanne|Lisa|Marie|Thomas|Johann|Pablo|Daniel|Chris|John|Julian|Nico|Amy|Mia|Susanne|Alex|Jan|Lesly,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,12455,Some|most|wrong,6|6|6|6|5|5|5|1|1|1|1,%s of the students got %s of the answers %s
3690,24,narrowLong,,All of the students got all of the answers right,1,Graduated College,426198,1665491640853,1665491214655,female,English,6,Thomas|Nico|Julian|Lesly|Marie|Chris|Jan|Mia|Lisanne|Lisa|Alex|Daniel|John|Julia|Susanne|Johann|Rebecca|Pablo|Tim|Amy,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,9893,All|all|right,6|6|6|6|6|6|6|6|6|6|6,%s of the students got %s of the answers %s
3690,24,narrowLong,,Most of the students got most of the answers wrong,0,Graduated College,426198,1665491640853,1665491214655,female,English,6,Lisanne|Lisa|Thomas|Daniel|Jan|Tina|Nico|Chris|Julian|Theresa|Mia|Susanne|Pablo|Alex|Rebecca|Julia|Johann|Amy|Tim|John,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,10877,Most|most|wrong,6|6|6|6|1|1|1|1|1|1|1,%s of the students got %s of the answers %s
3690,24,narrowLong,,Some of the students got some of the answers wrong,0,Graduated College,426198,1665491640853,1665491214655,female,English,6,Mia|Johann|Nico|Amy|Julian|Daniel|Thomas|Lisa|Chris|Lesly|Tim|Julia|Lisanne|Jan|Pablo|Alex|Marie|Tina|Susanne|John,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,12563,Some|some|wrong,6|6|6|6|6|6|6|5|5|5|5,%s of the students got %s of the answers %s
3690,24,narrowLong,,All of the students got most of the answers wrong,0,Graduated College,426198,1665491640853,1665491214655,female,English,6,Tina|Nico|Mia|Daniel|Pablo|Lisanne|Julia|Thomas|Lesly|Lisa|Theresa|Alex|Susanne|Rebecca|Amy|John|Marie|Tim|Johann|Chris,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,10686,All|most|wrong,1|1|1|1|1|1|1|0|0|0|0,%s of the students got %s of the answers %s
3690,24,narrowLong,,Most of the students got all of the answers wrong,0,Graduated College,426198,1665491640853,1665491214655,female,English,6,Nico|Lesly|Tina|Lisanne|Marie|Rebecca|Julian|Mia|Daniel|Tim|Thomas|Jan|Pablo|Amy|Lisa|Johann|Theresa|John|Chris|Susanne,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,7848,Most|all|wrong,6|6|6|6|5|5|5|0|0|0|0,%s of the students got %s of the answers %s
3690,24,narrowLong,,Most of the students got all of the answers right,1,Graduated College,426198,1665491640853,1665491214655,female,English,6,Lisanne|Chris|Johann|Jan|Lesly|Nico|Alex|Tina|Thomas|Daniel|Julian|Julia|Mia|Marie|Rebecca|Tim|Pablo|John|Theresa|Susanne,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,7875,Most|all|right,6|6|6|6|6|6|6|0|0|0|0,%s of the students got %s of the answers %s
3690,24,narrowLong,,Most of the students got most of the answers right,1,Graduated College,426198,1665491640853,1665491214655,female,English,6,Nico|Pablo|Susanne|Lesly|Jan|Lisa|Julian|Theresa|Lisanne|Rebecca|Chris|Marie|John|Amy|Johann|Julia|Tina|Daniel|Alex|Tim,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,12504,Most|most|right,6|6|6|6|1|1|1|0|0|0|0,%s of the students got %s of the answers %s
3690,24,narrowLong,,Most of the students got all of the answers wrong,0,Graduated College,426198,1665491640853,1665491214655,female,English,6,Jan|Pablo|Julia|Tim|Chris|Rebecca|Thomas|Johann|Amy|Tina|Alex|Daniel|Lisa|Marie|Julian|Theresa|Lesly|Susanne|John|Nico,"All,None,Most,Some|some,all,none,most|wrong,right",634560f7c330669ea02c35d2,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,8453,Most|all|wrong,6|6|6|6|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,All of the students got some of the answers right,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Daniel|Chris|Tina|Alex|Theresa|Rebecca|Mia|Julia|Julian|Pablo|Lisanne|Thomas|Lesly|Jan|Tim|Marie|John|Lisa|Nico|Susanne,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,20277,All|some|right,6|6|6|6|6|6|6|6|6|6|6,%s of the students got %s of the answers %s
3689,33,narrowLong,,Some of the students got most of the answers right,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Thomas|Johann|Tina|Daniel|Lisanne|Alex|Theresa|Lisa|Lesly|Tim|Pablo|Mia|Nico|Chris|John|Marie|Amy|Julian|Jan|Susanne,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,19489,Some|most|right,6|6|6|6|6|6|6|5|5|5|5,%s of the students got %s of the answers %s
3689,33,narrowLong,,Some of the students got all of the answers wrong,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Julia|Tim|Lisa|Alex|Daniel|Thomas|Marie|Jan|Nico|Lisanne|Chris|Johann|Susanne|Pablo|Mia|Theresa|Rebecca|Amy|Tina|John,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,11180,Some|all|wrong,5|5|5|5|5|5|5|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,Some of the students got all of the answers wrong,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Susanne|Johann|Amy|Lesly|Tim|Julia|Thomas|Alex|Lisanne|Nico|Marie|Tina|Mia|Julian|Lisa|John|Jan|Daniel|Rebecca|Theresa,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,10698,Some|all|wrong,6|6|6|6|5|5|5|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,All of the students got some of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Chris|Mia|Nico|Tim|Pablo|Susanne|Rebecca|Thomas|Johann|Lesly|John|Julian|Jan|Tina|Julia|Marie|Amy|Theresa|Lisanne|Lisa,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,19772,All|some|right,5|5|5|5|1|1|1|1|1|1|1,%s of the students got %s of the answers %s
3689,33,narrowLong,,Most of the students got some of the answers wrong,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Jan|Tim|Amy|Tina|Lesly|Daniel|Lisa|Chris|Theresa|Julian|Pablo|Julia|Susanne|Thomas|Alex|John|Marie|Nico|Rebecca|Johann,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,13823,Most|some|wrong,6|6|6|6|1|1|1|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,Most of the students got all of the answers wrong,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Lesly|Johann|Mia|Rebecca|Daniel|Pablo|John|Thomas|Alex|Julia|Tina|Amy|Julian|Tim|Marie|Chris|Susanne|Lisanne|Nico|Jan,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,9999,Most|all|wrong,6|6|6|6|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,All of the students got some of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Marie|Lisa|Daniel|John|Chris|Pablo|Rebecca|Mia|Tim|Lesly|Thomas|Julian|Jan|Tina|Theresa|Johann|Alex|Julia|Nico|Susanne,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,9286,All|some|right,6|6|6|6|5|5|5|1|1|1|1,%s of the students got %s of the answers %s
3689,33,narrowLong,,Most of the students got most of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Rebecca|Julia|Lisanne|John|Chris|Thomas|Johann|Daniel|Nico|Alex|Marie|Tim|Pablo|Mia|Lesly|Jan|Amy|Lisa|Theresa|Tina,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,14000,Most|most|right,5|5|5|5|5|5|5|1|1|1|1,%s of the students got %s of the answers %s
3689,33,narrowLong,,None of the students got all of the answers right,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Tina|Julian|Tim|Amy|Pablo|Mia|Marie|Lisanne|Jan|Theresa|Alex|Lesly|Johann|Rebecca|Lisa|John|Susanne|Daniel|Nico|Thomas,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,14905,None|all|right,1|1|1|1|1|1|1|1|1|1|1,%s of the students got %s of the answers %s
3689,33,narrowLong,,Some of the students got most of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Pablo|Julia|Marie|Amy|Susanne|Johann|Daniel|Tina|Chris|John|Rebecca|Mia|Lisanne|Lesly|Thomas|Jan|Theresa|Tim|Nico|Julian,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,11112,Some|most|right,5|5|5|5|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,All of the students got some of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Thomas|Chris|Tim|Rebecca|Theresa|Julian|Jan|Amy|Lesly|Susanne|Mia|Johann|John|Alex|Julia|Nico|Pablo|Tina|Lisa|Marie,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,8383,All|some|right,6|6|6|6|6|6|6|1|1|1|1,%s of the students got %s of the answers %s
3689,33,narrowLong,,Some of the students got all of the answers right,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Johann|Tim|Thomas|Alex|Lesly|Pablo|Marie|Julian|Lisa|Daniel|Nico|Mia|Tina|Julia|Amy|Jan|Theresa|John|Chris|Susanne,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,29114,Some|all|right,6|6|6|6|5|5|5|5|5|5|5,%s of the students got %s of the answers %s
3689,33,narrowLong,,Most of the students got all of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Julian|Nico|Rebecca|Thomas|Johann|Lisa|Amy|Lisanne|Alex|Daniel|Lesly|Susanne|Marie|Pablo|Mia|John|Theresa|Chris|Tim|Julia,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,9587,Most|all|right,6|6|6|6|6|6|6|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,Most of the students got some of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Thomas|Julian|Lisanne|Mia|Lesly|Alex|Julia|John|Tina|Daniel|Jan|Marie|Johann|Amy|Susanne|Tim|Nico|Pablo|Lisa|Theresa,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,11495,Most|some|right,5|5|5|5|1|1|1|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,All of the students got most of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Amy|Julia|Nico|Daniel|Rebecca|Marie|Tim|Alex|Lesly|Theresa|Johann|Lisa|Chris|Lisanne|Julian|Tina|Thomas|Pablo|Jan|John,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,7311,All|most|right,5|5|5|5|5|5|5|5|5|5|5,%s of the students got %s of the answers %s
3689,33,narrowLong,,Some of the students got some of the answers wrong,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Julian|Pablo|Nico|Johann|Lisanne|Alex|Chris|John|Tim|Marie|Daniel|Julia|Tina|Rebecca|Thomas|Amy|Mia|Lesly|Lisa|Jan,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,25813,Some|some|wrong,0|0|0|0|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,Some of the students got some of the answers wrong,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Susanne|Daniel|Rebecca|Alex|Amy|Lesly|Theresa|Nico|Julian|Lisanne|Julia|Mia|Thomas|Jan|Tim|Tina|Johann|John|Chris|Pablo,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,6516,Some|some|wrong,1|1|1|1|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3689,33,narrowLong,,Most of the students got most of the answers wrong,0,Graduated College,442944,1665491639902,1665491196958,female,English,6,Lisanne|Jan|Susanne|Mia|Chris|Julia|Theresa|Nico|John|Amy|Marie|Johann|Tim|Lesly|Daniel|Lisa|Tina|Thomas|Rebecca|Pablo,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,29673,Most|most|wrong,6|6|6|6|1|1|1|1|1|1|1,%s of the students got %s of the answers %s
3689,33,narrowLong,,Most of the students got some of the answers right,1,Graduated College,442944,1665491639902,1665491196958,female,English,6,Mia|Nico|Rebecca|Susanne|Theresa|Amy|Tim|Julia|Lisanne|Alex|Daniel|Marie|Thomas|John|Julian|Chris|Jan|Tina|Johann|Lesly,"All,None,Some,Most|some,none,all,most|right,wrong",634560fade125f0543fb2dd9,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,9974,Most|some|right,1|1|1|1|1|1|1|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got all of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Johann|Tim|Jan|Theresa|Amy|Alex|Julia|Lesly|Chris|Mia|Rebecca|Susanne|Lisa|Julian|Nico|Marie|Tina|Daniel|John|Lisanne,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,15844,Some|all|wrong,5|5|5|5|1|1|1|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Most of the students got most of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Julian|Johann|Susanne|Marie|Jan|Pablo|Lisa|Nico|Thomas|Mia|Chris|Rebecca|Daniel|Lesly|Amy|Alex|John|Theresa|Lisanne|Julia,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,10209,Most|most|right,5|5|5|5|5|5|5|5|5|5|5,%s of the students got %s of the answers %s
3688,42,narrowLong,,All of the students got all of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Mia|Johann|Lisanne|Nico|Lesly|Jan|Theresa|Tina|Julian|Alex|Julia|Chris|Rebecca|John|Marie|Pablo|Amy|Daniel|Susanne|Lisa,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,5898,All|all|right,6|6|6|6|6|6|6|6|6|6|6,%s of the students got %s of the answers %s
3688,42,narrowLong,,Most of the students got most of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Amy|Julia|Marie|Daniel|Tina|Johann|Theresa|Rebecca|Lisa|Nico|John|Susanne|Thomas|Alex|Tim|Lesly|Jan|Mia|Pablo|Julian,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,10226,Most|most|wrong,1|1|1|1|1|1|1|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got some of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,John|Julian|Lisanne|Daniel|Julia|Nico|Mia|Pablo|Lisa|Lesly|Theresa|Jan|Chris|Amy|Rebecca|Susanne|Johann|Thomas|Marie|Alex,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,11197,Some|some|right,1|1|1|1|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got most of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Julian|Pablo|Lisanne|Mia|Jan|Rebecca|Tina|Thomas|Johann|John|Daniel|Alex|Chris|Lisa|Amy|Susanne|Lesly|Theresa|Julia|Marie,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,5979,Some|most|wrong,6|6|6|6|6|6|6|1|1|1|1,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got all of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Marie|Chris|Daniel|John|Theresa|Rebecca|Lisanne|Alex|Tina|Susanne|Tim|Jan|Pablo|Johann|Lesly|Julia|Nico|Amy|Lisa|Julian,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,7464,Some|all|wrong,6|6|6|6|6|6|6|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got most of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Marie|Susanne|Julia|Julian|Mia|Nico|Thomas|Amy|Theresa|Lisanne|Alex|Lesly|Tim|Rebecca|Johann|Jan|Daniel|Tina|Lisa|Chris,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,6107,Some|most|wrong,5|5|5|5|5|5|5|1|1|1|1,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got all of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Tim|Theresa|Lesly|Alex|Daniel|Susanne|Nico|Lisa|Julia|Johann|Tina|Pablo|Thomas|Jan|Marie|Mia|John|Amy|Rebecca|Lisanne,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,6760,Some|all|right,6|6|6|6|1|1|1|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Most of the students got most of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Tim|Susanne|Mia|Julian|Chris|Marie|Thomas|Amy|Julia|John|Johann|Rebecca|Daniel|Lisa|Tina|Lisanne|Theresa|Nico|Alex|Pablo,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,4998,Most|most|wrong,5|5|5|5|1|1|1|1|1|1|1,%s of the students got %s of the answers %s
3688,42,narrowLong,,Most of the students got most of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,John|Pablo|Lesly|Mia|Julia|Thomas|Lisa|Jan|Theresa|Tina|Tim|Alex|Julian|Marie|Lisanne|Chris|Nico|Amy|Rebecca|Daniel,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,5162,Most|most|wrong,1|1|1|1|1|1|1|1|1|1|1,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got most of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Jan|Thomas|Amy|Mia|Daniel|Julia|Theresa|Marie|Tim|Alex|John|Lisanne|Julian|Susanne|Rebecca|Johann|Chris|Nico|Lesly|Lisa,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,5099,Some|most|right,5|5|5|5|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got all of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,John|Tim|Pablo|Theresa|Rebecca|Marie|Susanne|Julian|Lesly|Thomas|Julia|Mia|Daniel|Lisa|Jan|Johann|Amy|Nico|Tina|Chris,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,4886,Some|all|right,6|6|6|6|1|1|1|1|1|1|1,%s of the students got %s of the answers %s
3688,42,narrowLong,,Most of the students got all of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Tim|Rebecca|Alex|Mia|Julia|Lisa|Tina|Theresa|Chris|Pablo|Amy|Marie|Nico|Johann|Lesly|Jan|Thomas|Susanne|Daniel|Lisanne,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,5591,Most|all|wrong,6|6|6|6|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got all of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Lesly|Daniel|Mia|Thomas|Tina|Amy|Rebecca|Johann|Lisa|Susanne|Julian|Chris|Pablo|Julia|Theresa|Nico|John|Alex|Marie|Lisanne,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,7468,Some|all|right,6|6|6|6|5|5|5|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,Most of the students got most of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Lisa|Lisanne|Tim|Tina|Chris|Jan|Susanne|Daniel|Julian|Pablo|Amy|John|Mia|Thomas|Julia|Lesly|Theresa|Johann|Nico|Alex,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,5727,Most|most|right,5|5|5|5|5|5|5|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,All of the students got all of the answers wrong,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Nico|Tim|Lesly|Amy|Julian|Lisa|Julia|Tina|John|Theresa|Marie|Chris|Pablo|Mia|Lisanne|Johann|Rebecca|Jan|Thomas|Daniel,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,13215,All|all|wrong,0|0|0|0|0|0|0|0|0|0|0,%s of the students got %s of the answers %s
3688,42,narrowLong,,All of the students got most of the answers right,1,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Theresa|Johann|Jan|Lisa|Mia|John|Daniel|Nico|Amy|Julia|Tim|Tina|Pablo|Susanne|Thomas|Lesly|Chris|Rebecca|Julian|Marie,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Green Valley so as to make it appear as if there is a <b>high</b> success rate without lying.,7495,All|most|right,6|6|6|6|5|5|5|5|5|5|5,%s of the students got %s of the answers %s
3688,42,narrowLong,,Some of the students got some of the answers wrong,0,Graduated High-school,432445,1665491631265,1665491198820,male,English,6,Marie|Jan|Tim|Susanne|John|Lisa|Mia|Daniel|Chris|Julia|Nico|Theresa|Thomas|Alex|Amy|Lisanne|Rebecca|Tina|Pablo|Lesly,"All,None,Most,Some|none,some,most,all|right,wrong",634560f9e468e8f5c0495bdb,6343e5b2bd59a55d555e7544,Describe these results of Riverside so as to make it appear as if there is a <b>low</b> success rate without lying.,6152,Some|some|wrong,6|6|6|6|6|6|6|5|5|5|5,%s of the students got %s of the answers %s
