submission_id,age,comments,completed_text,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,nQuestions,names,options,question,responseTime,responses,studentsArray,text
3573,36,,Some of the students got all of the answers right,1,Higher degree,584637,1663160287683,1663159703046,female,English ,12,Johann|Amy|Marie|Theresa|Jan,"All,Most,None,Some|most,all,none,some|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,24114,Some|all|right,12|12|3|0|0,%s of the students got %s of the answers %s
3573,36,,Some of the students got most of the answers wrong,0,Higher degree,584637,1663160287683,1663159703046,female,English ,12,Lisanne|Rebecca|Johann|Alex|Pablo,"All,Most,None,Some|most,all,none,some|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,10289,Some|most|wrong,12|12|12|3|3,%s of the students got %s of the answers %s
3572,28,,Most of the students got all of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Alex|Tina|Mia|Lisanne|Tim,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,22479,Most|all|right,9|9|9|3|3,%s of the students got %s of the answers %s
3572,28,,Some of the students got some of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Chris|Julian|Daniel|Tina|Jan,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,30232,Some|some|right,9|9|0|0|0,%s of the students got %s of the answers %s
3572,28,,Most of the students got some of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Lesly|Lisanne|Johann|Mia|Rebecca,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,19535,Most|some|right,12|12|3|3|3,%s of the students got %s of the answers %s
3572,28,,Most of the students got most of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Pablo|Lisanne|Mia|Jan|Thomas,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,27449,Most|most|right,12|12|12|0|0,%s of the students got %s of the answers %s
3572,28,,Most of the students got all of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Rebecca|Johann|Marie|Pablo|Theresa,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,14017,Most|all|right,12|12|9|9|9,%s of the students got %s of the answers %s
3572,28,,Most of the students got most of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Tina|Thomas|Alex|Julia|Susanne,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,14385,Most|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
3572,28,,Most of the students got most of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Amy|Lisanne|John|Julia|Nico,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,24135,Most|most|wrong,3|3|3|3|3,%s of the students got %s of the answers %s
3572,28,,Most of the students got some of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Mia|Lisa|Susanne|Julia|Lisanne,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,23667,Most|some|wrong,9|9|3|3|3,%s of the students got %s of the answers %s
3572,28,,Most of the students got some of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Susanne|Pablo|Chris|Amy|Lesly,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,21068,Most|some|wrong,12|12|3|0|0,%s of the students got %s of the answers %s
3572,28,,Some of the students got some of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Julia|Chris|Alex|Julian|Pablo,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,20067,Some|some|right,3|3|0|0|0,%s of the students got %s of the answers %s
3572,28,,Some of the students got some of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,John|Mia|Tina|Julia|Pablo,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,26350,Some|some|wrong,12|12|12|3|3,%s of the students got %s of the answers %s
3572,28,,Most of the students got most of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Johann|Lesly|Nico|Lisanne|Thomas,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,11084,Most|most|wrong,3|3|3|0|0,%s of the students got %s of the answers %s
3572,28,,Most of the students got most of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Nico|Thomas|Marie|Amy|Chris,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,20067,Most|most|wrong,12|12|0|0|0,%s of the students got %s of the answers %s
3572,28,,Most of the students got some of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Chris|Jan|Nico|Lisanne|Tim,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,14599,Most|some|right,12|12|9|0|0,%s of the students got %s of the answers %s
3572,28,,Some of the students got some of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Marie|Theresa|Rebecca|Tina|Chris,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,18575,Some|some|wrong,9|9|9|0|0,%s of the students got %s of the answers %s
3572,28,,Some of the students got some of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,John|Lisanne|Mia|Lesly|Tim,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,16516,Some|some|wrong,12|12|9|3|3,%s of the students got %s of the answers %s
3572,28,,Some of the students got none of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Thomas|Pablo|Julia|Alex|Lesly,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,56467,Some|none|wrong,12|12|12|12|12,%s of the students got %s of the answers %s
3572,28,,Some of the students got most of the answers wrong,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Julia|Amy|Lisa|Johann|Susanne,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,15650,Some|most|wrong,0|0|0|0|0,%s of the students got %s of the answers %s
3572,28,,Some of the students got some of the answers wrong,0,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Theresa|Susanne|Tina|Jan|Johann,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,19500,Some|some|wrong,9|9|3|0|0,%s of the students got %s of the answers %s
3572,28,,Some of the students got most of the answers right,1,Graduated High-school,598076,1663160249858,1663159651782,female,English,12,Alex|Julian|Thomas|Julia|Marie,"Most,All,None,Some|none,most,some,all|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,39489,Some|most|right,12|12|12|9|9,%s of the students got %s of the answers %s
3571,33,,Some of the students got all of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Rebecca|Johann|Julian|Nico|Jan,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,34641,Some|all|wrong,12|12|9|0|0,%s of the students got %s of the answers %s
3571,33,,Some of the students got most of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Daniel|Lesly|Theresa|Mia|Lisa,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,20535,Some|most|wrong,12|12|12|3|3,%s of the students got %s of the answers %s
3571,33,,Some of the students got all of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Alex|Chris|Mia|Jan|Susanne,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,15100,Some|all|wrong,12|12|12|0|0,%s of the students got %s of the answers %s
3571,33,,All of the students got most of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Julian|Tim|Jan|Johann|Amy,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,11069,All|most|wrong,3|3|3|3|3,%s of the students got %s of the answers %s
3571,33,,All of the students got most of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Julia|Chris|Tina|Julian|Thomas,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,16731,All|most|right,12|12|9|9|9,%s of the students got %s of the answers %s
3571,33,,Most of the students got most of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Nico|Alex|Tina|Rebecca|John,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,18394,Most|most|wrong,9|9|3|0|0,%s of the students got %s of the answers %s
3571,33,,Some of the students got most of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Daniel|Chris|Amy|Jan|Lisa,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,27884,Some|most|right,9|9|3|3|3,%s of the students got %s of the answers %s
3571,33,,Some of the students got most of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Julian|Lesly|Alex|Julia|Susanne,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,15133,Some|most|wrong,12|12|3|3|3,%s of the students got %s of the answers %s
3571,33,,All of the students got none of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Susanne|Jan|John|Pablo|Mia,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,29682,All|none|right,0|0|0|0|0,%s of the students got %s of the answers %s
3571,33,,Some of the students got all of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Chris|Alex|Theresa|Johann|Amy,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,31494,Some|all|right,12|12|9|3|3,%s of the students got %s of the answers %s
3571,33,,Some of the students got most of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Amy|Alex|Johann|Pablo|Thomas,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,10642,Some|most|right,9|9|0|0|0,%s of the students got %s of the answers %s
3571,33,,Some of the students got all of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Susanne|Mia|Tina|Rebecca|Alex,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,9721,Some|all|right,12|12|3|0|0,%s of the students got %s of the answers %s
3571,33,,Some of the students got some of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Julian|Jan|Nico|Lesly|Mia,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,11592,Some|some|right,3|3|0|0|0,%s of the students got %s of the answers %s
3571,33,,All of the students got most of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Alex|Tina|Johann|Julia|Daniel,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,9088,All|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
3571,33,,Some of the students got some of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Lisa|Rebecca|Julian|Daniel|Lesly,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,9161,Some|some|right,3|3|3|0|0,%s of the students got %s of the answers %s
3571,33,,Some of the students got most of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Nico|Julian|Marie|Alex|Susanne,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,16947,Some|most|wrong,9|9|9|3|3,%s of the students got %s of the answers %s
3571,33,,Most of the students got all of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Chris|Tim|Amy|Mia|Pablo,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,9992,Most|all|wrong,12|12|0|0|0,%s of the students got %s of the answers %s
3571,33,,All of the students got none of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Theresa|Rebecca|Tim|Amy|Pablo,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,26916,All|none|wrong,12|12|12|12|12,%s of the students got %s of the answers %s
3571,33,,Some of the students got some of the answers wrong,0,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Theresa|Julia|Susanne|Amy|Daniel,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,16923,Some|some|wrong,12|12|12|9|9,%s of the students got %s of the answers %s
3571,33,,Most of the students got most of the answers right,1,Higher degree,554566,1663160221748,1663159667182,female,Bulgarian and english,12,Alex|Julian|Johann|Tina|Amy,"Most,Some,None,All|some,none,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,14188,Most|most|right,9|9|9|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Jan|Pablo|Nico|Marie|Lisanne,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,36027,Most|all|right,12|12|12|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Some of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Lisanne|Amy|Lesly|Daniel|Mia,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,19621,Some|all|right,3|3|3|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Some of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Mia|Daniel|Tina|Susanne|Pablo,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,15774,Some|all|right,9|9|0|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,All of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Marie|Alex|Chris|Julian|Julia,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,10628,All|all|right,12|12|12|12|12,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Some of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Pablo|Julian|Susanne|Chris|John,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,23820,Some|all|wrong,12|12|9|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Tina|Julian|Lesly|Lisanne|Pablo,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,8006,Most|all|wrong,12|12|3|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Julia|Lesly|Tina|Julian|Marie,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,21462,Most|all|right,12|12|12|3|3,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Julia|Nico|Tim|Lesly|Tina,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,8856,Most|all|wrong,3|3|3|3|3,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Some of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Nico|Johann|Susanne|Marie|John,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,22584,Some|all|right,3|3|0|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Theresa|Marie|John|Alex|Tim,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,11939,Most|all|wrong,9|9|3|3|3,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Rebecca|Susanne|John|Johann|Mia,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,9111,Most|all|right,9|9|9|3|3,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Rebecca|Alex|Marie|Mia|Johann,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,12976,Most|all|right,12|12|3|3|3,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Amy|Jan|Tim|Chris|Susanne,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,7366,Most|all|right,12|12|12|9|9,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,None of the students got all of the answers right,1,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Jan|Chris|Amy|Marie|John,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,40731,None|all|right,0|0|0|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Some of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Amy|Jan|Susanne|Daniel|Julia,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,17236,Some|all|wrong,12|12|9|9|9,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Johann|Marie|Pablo|Lisa|Daniel,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,8186,Most|all|wrong,9|9|9|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Some of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Lisa|Lesly|Pablo|Rebecca|Tina,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,8934,Some|all|wrong,12|12|9|3|3,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Theresa|Mia|Lisanne|Lisa|Julia,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,5882,Most|all|wrong,12|12|0|0|0,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Some of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,Thomas|Susanne|Marie|Nico|Alex,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,5356,Some|all|wrong,9|9|9|9|9,%s of the students got %s of the answers %s
3570,52,This task was definitely challenging.,Most of the students got all of the answers wrong,0,Graduated High-school,509353,1663160205069,1663159695716,female,English,12,John|Rebecca|Julia|Daniel|Jan,"None,All,Most,Some|none,some,all,most|right,wrong",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,5820,Most|all|wrong,9|9|3|0|0,%s of the students got %s of the answers %s
3569,43,,All of the students got all of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Jan|Susanne|Julian|Thomas|Lisa,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,32234,All|all|wrong,0|0|0|0|0,%s of the students got %s of the answers %s
3569,43,,Some of the students got most of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,John|Marie|Tim|Thomas|Mia,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,68459,Some|most|right,9|9|3|0|0,%s of the students got %s of the answers %s
3569,43,,All of the students got most of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Amy|Alex|Thomas|Marie|Pablo,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,11625,All|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
3569,43,,Most of the students got most of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Tim|Lisanne|Chris|Susanne|Mia,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,27044,Most|most|wrong,9|9|3|3|3,%s of the students got %s of the answers %s
3569,43,,All of the students got some of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Daniel|Pablo|Marie|Tina|Susanne,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,14222,All|some|right,3|3|3|3|3,%s of the students got %s of the answers %s
3569,43,,Some of the students got some of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Julian|Johann|Marie|Pablo|Julia,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,19506,Some|some|right,3|3|0|0|0,%s of the students got %s of the answers %s
3569,43,,Some of the students got most of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Lesly|Johann|Alex|Amy|Julian,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,16546,Some|most|wrong,12|12|12|3|3,%s of the students got %s of the answers %s
3569,43,,Most of the students got some of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Thomas|Lisa|Chris|Johann|Tim,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,15225,Most|some|right,3|3|3|0|0,%s of the students got %s of the answers %s
3569,43,,Most of the students got most of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Jan|Johann|Chris|Daniel|Susanne,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,24793,Most|most|right,9|9|9|3|3,%s of the students got %s of the answers %s
3569,43,,Some of the students got some of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Susanne|Nico|Alex|Johann|Lisa,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,37860,Some|some|wrong,12|12|12|9|9,%s of the students got %s of the answers %s
3569,43,,Most of the students got most of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Julia|Mia|Chris|Lisa|Rebecca,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,11194,Most|most|wrong,12|12|3|3|3,%s of the students got %s of the answers %s
3569,43,,Some of the students got all of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Lisanne|Amy|Thomas|Susanne|Pablo,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,9620,Some|all|wrong,12|12|12|0|0,%s of the students got %s of the answers %s
3569,43,,Most of the students got all of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Daniel|Susanne|Jan|Alex|Pablo,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,10123,Most|all|wrong,12|12|0|0|0,%s of the students got %s of the answers %s
3569,43,,Some of the students got all of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Alex|Chris|Amy|Tina|Marie,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,12462,Some|all|wrong,9|9|9|0|0,%s of the students got %s of the answers %s
3569,43,,All of the students got all of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Alex|Amy|Rebecca|Jan|Chris,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,8062,All|all|right,12|12|12|12|12,%s of the students got %s of the answers %s
3569,43,,Some of the students got all of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Lesly|Rebecca|Julia|Daniel|Mia,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,22029,Some|all|right,12|12|9|3|3,%s of the students got %s of the answers %s
3569,43,,Most of the students got all of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Amy|Susanne|Alex|Daniel|Pablo,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,9142,Most|all|wrong,9|9|0|0|0,%s of the students got %s of the answers %s
3569,43,,Most of the students got most of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Pablo|Jan|Amy|Alex|Tim,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,10324,Most|most|right,12|12|9|9|9,%s of the students got %s of the answers %s
3569,43,,Some of the students got all of the answers right,1,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Rebecca|Tina|Jan|Chris|Susanne,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Green Valley so as to make it appear as if there is a high success rate without lying.,10032,Some|all|right,12|12|3|0|0,%s of the students got %s of the answers %s
3569,43,,Some of the students got all of the answers wrong,0,Graduated College,542945,1663160199307,1663159656362,female,English ,12,Julian|Mia|Marie|Lisa|Susanne,"Some,Most,None,All|none,some,all,most|wrong,right",Describe these results of Riverside so as to make it appear as if there is a low success rate without lying.,13331,Some|all|wrong,12|12|9|0|0,%s of the students got %s of the answers %s
